Date,Est_code,Zone,Site,Rep,Sample_code,Period_code,Sp_code,CL_mm,Sex,Gonad_stage,Gear,Author,Moult_stage,Egg_Stage,Notes/ Label Names,,
181107,LMQ,,1,4,181107.LMQ.1.4,201811,PORARM,67,F,MATURE,SMALL,HANAMSETH,HARD,,,,
181107,LMQ,,1,5,181107.LMQ.1.5,201811,SCYSER,97,F,MATURE,LARGE,HANAMSETH,HARD,,MUD CRAB,,
181107,LMQ,,1,6,181107.LMQ.1.6,201811,PORARM,70,M,MATURE,SMALL,HANAMSETH,SOFT,,,,
181107,LMQ,,1,6,181107.LMQ.1.6,201811,SCYSER,94,M,MATURE,SMALL,HANAMSETH,HARD,,MUD CRAB,,
181107,LMQ,,1,6,181107.LMQ.1.6,201811,SCYSER,109,M,MATURE,SMALL,HANAMSETH,HARD,,MUD CRAB,,
181107,LMQ,,1,7,181107.LMQ.1.7,201811,SCYSER,99,M,MATURE,LARGE,HANAMSETH,HARD,,MUD CRAB,,
181107,LMQ,,1,8,181107.LMQ.1.8,201811,SCYSER,74,M,MATURE,SMALL,HANAMSETH,HARD,,MUD CRAB,,
181107,LMQ,,1,8,181107.LMQ.1.8,201811,SCYSER,111,M,MATURE,SMALL,HANAMSETH,HARD,,MUD CRAB,,
181107,LMQ,,1,9,181107.LMQ.1.9,201811,PORARM,78,M,MATURE,LARGE,HANAMSETH,SOFT,,,,
181107,LMQ,,2,1,181107.LMQ.2.1,201811,PORARM,68,M,MATURE,LARGE,HANAMSETH,SOFT,,,,
181107,LMQ,,2,1,181107.LMQ.2.1,201811,PORARM,80,M,MATURE,LARGE,HANAMSETH,SOFT,,,,
181107,LMQ,,2,10,181107.LMQ.2.10,201811,PORARM,70,F,MATURE,SMALL,HANAMSETH,HARD,,,,
181107,LMQ,,2,10,181107.LMQ.2.10,201811,PORARM,89,M,MATURE,SMALL,HANAMSETH,HARD,,,,
181107,LMQ,,2,3,181107.LMQ.2.3,201811,PORARM,60,F,MATURE,LARGE,HANAMSETH,HARD,,,,
181107,LMQ,,2,3,181107.LMQ.2.3,201811,PORARM,75,M,MATURE,LARGE,HANAMSETH,HARD,,,,
181107,LMQ,,2,4,181107.LMQ.2.4,201811,PORARM,69,M,MATURE,SMALL,HANAMSETH,HARD,,,,
181107,LMQ,,2,4,181107.LMQ.2.4,201811,PORARM,78,M,MATURE,SMALL,HANAMSETH,HARD,,,,
181107,LMQ,,2,5,181107.LMQ.2.5,201811,PORARM,74,M,MATURE,LARGE,HANAMSETH,HARD,,,,
181107,LMQ,,2,5,181107.LMQ.2.5,201811,PORARM,75,M,MATURE,LARGE,HANAMSETH,SOFT,,,,
181107,LMQ,,2,6,181107.LMQ.2.6,201811,PORARM,55,F,MATURE,SMALL,HANAMSETH,HARD,,,,
181107,LMQ,,2,6,181107.LMQ.2.6,201811,PORARM,71,M,MATURE,SMALL,HANAMSETH,HARD,,,,
181107,LMQ,,2,7,181107.LMQ.2.7,201811,PORARM,69,F,BERRIED,LARGE,HANAMSETH,HARD,,,,
181107,LMQ,,2,7,181107.LMQ.2.7,201811,PORARM,69,F,BERRIED,LARGE,HANAMSETH,HARD,,,,
181107,LMQ,,2,9,181107.LMQ.2.9,201811,PORARM,77,M,MATURE,LARGE,HANAMSETH,SOFT,,,,
181120,WLL,,1,1,181120.WLL.1.1,201811,PORARM,63,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,1,181120.WLL.1.1,201811,PORARM,64,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,1,181120.WLL.1.1,201811,PORARM,70,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,1,181120.WLL.1.1,201811,PORARM,63,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,1,181120.WLL.1.1,201811,PORARM,64,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,1,181120.WLL.1.1,201811,PORARM,62,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,2,181120.WLL.1.2,201811,PORARM,57,M,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,1,2,181120.WLL.1.2,201811,PORARM,69,M,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,1,2,181120.WLL.1.2,201811,PORARM,64,F,BERRIED,LARGE,LEACH,HARD,,,,
181120,WLL,,1,2,181120.WLL.1.2,201811,PORARM,65,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,1,2,181120.WLL.1.2,201811,PORARM,62,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,1,2,181120.WLL.1.2,201811,PORARM,64,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,1,2,181120.WLL.1.2,201811,PORARM,75,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,1,3,181120.WLL.1.3,201811,PORARM,63,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,3,181120.WLL.1.3,201811,PORARM,58,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,3,181120.WLL.1.3,201811,PORARM,65,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,3,181120.WLL.1.3,201811,PORARM,76,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,3,181120.WLL.1.3,201811,PORARM,66,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,3,181120.WLL.1.3,201811,PORARM,66,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,3,181120.WLL.1.3,201811,PORARM,61,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,3,181120.WLL.1.3,201811,PORARM,61,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,4,181120.WLL.1.4,201811,PORARM,70,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,1,4,181120.WLL.1.4,201811,PORARM,64,M,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,1,4,181120.WLL.1.4,201811,PORARM,65,M,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,1,4,181120.WLL.1.4,201811,PORARM,58,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,1,4,181120.WLL.1.4,201811,PORARM,52,F,IMMATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,1,4,181120.WLL.1.4,201811,PORARM,52,M,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,1,5,181120.WLL.1.5,201811,PORARM,62,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,5,181120.WLL.1.5,201811,PORARM,72,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,5,181120.WLL.1.5,201811,PORARM,66,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,5,181120.WLL.1.5,201811,PORARM,72,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,5,181120.WLL.1.5,201811,PORARM,66,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,5,181120.WLL.1.5,201811,PORARM,63,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,5,181120.WLL.1.5,201811,PORARM,62,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,5,181120.WLL.1.5,201811,PORARM,64,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,6,181120.WLL.1.6,201811,PORARM,63,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,1,6,181120.WLL.1.6,201811,PORARM,65,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,1,6,181120.WLL.1.6,201811,PORARM,57,M,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,1,6,181120.WLL.1.6,201811,PORARM,59,M,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,1,6,181120.WLL.1.6,201811,PORARM,62,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,1,7,181120.WLL.1.7,201811,PORARM,62,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,7,181120.WLL.1.7,201811,PORARM,58,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,7,181120.WLL.1.7,201811,PORARM,70,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,7,181120.WLL.1.7,201811,PORARM,59,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,7,181120.WLL.1.7,201811,PORARM,70,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,7,181120.WLL.1.7,201811,PORARM,69,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,7,181120.WLL.1.7,201811,PORARM,60,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,7,181120.WLL.1.7,201811,PORARM,67,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,7,181120.WLL.1.7,201811,PORARM,58,F,BERRIED,SMALL,LEACH,HARD,,,,
181120,WLL,,1,7,181120.WLL.1.7,201811,PORARM,54,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,7,181120.WLL.1.7,201811,PORARM,62,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,7,181120.WLL.1.7,201811,PORARM,61,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,7,181120.WLL.1.7,201811,PORARM,64,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,7,181120.WLL.1.7,201811,PORARM,50,F,IMMATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,1,8,181120.WLL.1.8,201811,PORARM,63,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,1,8,181120.WLL.1.8,201811,PORARM,62,M,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,1,8,181120.WLL.1.8,201811,PORARM,69,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,1,8,181120.WLL.1.8,201811,PORARM,71,M,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,1,8,181120.WLL.1.8,201811,PORARM,71,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,1,8,181120.WLL.1.8,201811,PORARM,69,M,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,1,8,181120.WLL.1.8,201811,PORARM,69,M,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,1,8,181120.WLL.1.8,201811,PORARM,61,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,1,8,181120.WLL.1.8,201811,PORARM,60,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,1,8,181120.WLL.1.8,201811,PORARM,62,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,1,8,181120.WLL.1.8,201811,PORARM,62,M,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,2,1,181120.WLL.2.1,201811,PORARM,67,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,2,1,181120.WLL.2.1,201811,PORARM,66,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,2,1,181120.WLL.2.1,201811,PORARM,64,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,2,1,181120.WLL.2.1,201811,PORARM,32,M,IMMATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,2,1,181120.WLL.2.1,201811,PORARM,62,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,2,1,181120.WLL.2.1,201811,PORARM,62,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,2,1,181120.WLL.2.1,201811,PORARM,51,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,2,1,181120.WLL.2.1,201811,PORARM,61,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,2,1,181120.WLL.2.1,201811,PORARM,67,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,2,2,181120.WLL.2.2,201811,PORARM,52,M,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,2,2,181120.WLL.2.2,201811,PORARM,70,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,2,2,181120.WLL.2.2,201811,PORARM,64,F,BERRIED,LARGE,LEACH,HARD,,,,
181120,WLL,,2,2,181120.WLL.2.2,201811,PORARM,40,M,IMMATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,2,2,181120.WLL.2.2,201811,PORARM,48,M,IMMATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,2,2,181120.WLL.2.2,201811,PORARM,56,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,2,3,181120.WLL.2.3,201811,PORARM,66,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,2,3,181120.WLL.2.3,201811,PORARM,62,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,2,3,181120.WLL.2.3,201811,PORARM,62,F,BERRIED,SMALL,LEACH,HARD,,,,
181120,WLL,,2,3,181120.WLL.2.3,201811,PORARM,41,F,IMMATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,2,3,181120.WLL.2.3,201811,PORARM,67,F,MATURE,SMALL,LEACH,SOFT,,,,
181120,WLL,,2,3,181120.WLL.2.3,201811,PORARM,64,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,2,3,181120.WLL.2.3,201811,PORARM,53,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,2,4,181120.WLL.2.4,201811,PORARM,59,M,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,2,4,181120.WLL.2.4,201811,PORARM,60,F,BERRIED,LARGE,LEACH,HARD,,,,
181120,WLL,,2,4,181120.WLL.2.4,201811,PORARM,62,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,2,4,181120.WLL.2.4,201811,PORARM,67,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,2,4,181120.WLL.2.4,201811,PORARM,58,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,2,4,181120.WLL.2.4,201811,PORARM,50,F,IMMATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,2,5,181120.WLL.2.5,201811,PORARM,48,M,IMMATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,2,5,181120.WLL.2.5,201811,PORARM,66,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,2,5,181120.WLL.2.5,201811,PORARM,61,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,2,5,181120.WLL.2.5,201811,PORARM,56,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,2,5,181120.WLL.2.5,201811,PORARM,30,M,IMMATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,2,5,181120.WLL.2.5,201811,PORARM,52,F,IMMATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,2,6,181120.WLL.2.6,201811,PORARM,59,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,2,6,181120.WLL.2.6,201811,PORARM,64,F,BERRIED,LARGE,LEACH,HARD,,,,
181120,WLL,,2,6,181120.WLL.2.6,201811,PORARM,69,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,2,6,181120.WLL.2.6,201811,PORARM,59,M,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,2,7,181120.WLL.2.7,201811,PORARM,42,M,IMMATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,2,7,181120.WLL.2.7,201811,PORARM,67,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,2,7,181120.WLL.2.7,201811,PORARM,68,F,BERRIED,SMALL,LEACH,HARD,,,,
181120,WLL,,2,7,181120.WLL.2.7,201811,PORARM,62,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,2,7,181120.WLL.2.7,201811,PORARM,68,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,2,7,181120.WLL.2.7,201811,PORARM,57,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,2,7,181120.WLL.2.7,201811,PORARM,52,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,2,7,181120.WLL.2.7,201811,PORARM,62,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,2,8,181120.WLL.2.8,201811,PORARM,62,M,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,2,8,181120.WLL.2.8,201811,PORARM,60,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,2,8,181120.WLL.2.8,201811,PORARM,62,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,2,8,181120.WLL.2.8,201811,PORARM,56,M,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,3,1,181120.WLL.3.1,201811,PORARM,52,F,IMMATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,1,181120.WLL.3.1,201811,PORARM,62,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,1,181120.WLL.3.1,201811,PORARM,72,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,1,181120.WLL.3.1,201811,PORARM,67,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,1,181120.WLL.3.1,201811,PORARM,59,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,1,181120.WLL.3.1,201811,PORARM,49,F,IMMATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,1,181120.WLL.3.1,201811,PORARM,61,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,1,181120.WLL.3.1,201811,PORARM,57,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,1,181120.WLL.3.1,201811,PORARM,44,M,IMMATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,1,181120.WLL.3.1,201811,PORARM,61,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,1,181120.WLL.3.1,201811,PORARM,39,M,IMMATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,2,181120.WLL.3.2,201811,PORARM,62,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,3,2,181120.WLL.3.2,201811,PORARM,69,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,3,2,181120.WLL.3.2,201811,PORARM,62,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,3,2,181120.WLL.3.2,201811,PORARM,38,M,IMMATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,3,3,181120.WLL.3.3,201811,PORARM,69,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,3,181120.WLL.3.3,201811,PORARM,69,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,3,181120.WLL.3.3,201811,PORARM,50,F,IMMATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,3,181120.WLL.3.3,201811,PORARM,55,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,3,181120.WLL.3.3,201811,PORARM,63,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,3,181120.WLL.3.3,201811,PORARM,64,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,3,181120.WLL.3.3,201811,PORARM,57,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,4,181120.WLL.3.4,201811,PORARM,42,M,IMMATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,3,4,181120.WLL.3.4,201811,PORARM,53,M,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,3,4,181120.WLL.3.4,201811,PORARM,63,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,3,4,181120.WLL.3.4,201811,PORARM,62,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,3,5,181120.WLL.3.5,201811,PORARM,61,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,5,181120.WLL.3.5,201811,PORARM,57,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,5,181120.WLL.3.5,201811,PORARM,63,F,BERRIED,SMALL,LEACH,HARD,,,,
181120,WLL,,3,5,181120.WLL.3.5,201811,PORARM,70,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,5,181120.WLL.3.5,201811,PORARM,49,M,IMMATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,6,181120.WLL.3.6,201811,PORARM,65,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,3,6,181120.WLL.3.6,201811,PORARM,64,M,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,3,6,181120.WLL.3.6,201811,PORARM,65,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,3,6,181120.WLL.3.6,201811,PORARM,61,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,3,6,181120.WLL.3.6,201811,PORARM,52,M,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,3,6,181120.WLL.3.6,201811,PORARM,66,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,3,6,181120.WLL.3.6,201811,PORARM,50,M,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,3,6,181120.WLL.3.6,201811,PORARM,71,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,3,6,181120.WLL.3.6,201811,PORARM,59,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,3,7,181120.WLL.3.7,201811,PORARM,62,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,7,181120.WLL.3.7,201811,PORARM,65,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,7,181120.WLL.3.7,201811,PORARM,69,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,7,181120.WLL.3.7,201811,PORARM,54,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,7,181120.WLL.3.7,201811,PORARM,69,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,7,181120.WLL.3.7,201811,PORARM,58,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,7,181120.WLL.3.7,201811,PORARM,64,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,7,181120.WLL.3.7,201811,PORARM,55,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,7,181120.WLL.3.7,201811,PORARM,59,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,7,181120.WLL.3.7,201811,PORARM,46,M,IMMATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,7,181120.WLL.3.7,201811,PORARM,66,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,7,181120.WLL.3.7,201811,PORARM,66,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,3,8,181120.WLL.3.8,201811,PORARM,67,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,3,8,181120.WLL.3.8,201811,PORARM,61,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,3,8,181120.WLL.3.8,201811,PORARM,65,F,BERRIED,LARGE,LEACH,HARD,,,,
181120,WLL,,3,8,181120.WLL.3.8,201811,PORARM,61,M,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,3,8,181120.WLL.3.8,201811,PORARM,59,M,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,3,8,181120.WLL.3.8,201811,PORARM,63,M,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,3,8,181120.WLL.3.8,201811,PORARM,72,M,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,4,1,181120.WLL.4.1,201811,PORARM,65,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,4,1,181120.WLL.4.1,201811,PORARM,61,F,BERRIED,SMALL,LEACH,HARD,,,,
181120,WLL,,4,1,181120.WLL.4.1,201811,PORARM,72,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,4,1,181120.WLL.4.1,201811,PORARM,68,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,4,1,181120.WLL.4.1,201811,PORARM,61,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,4,1,181120.WLL.4.1,201811,PORARM,62,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,4,1,181120.WLL.4.1,201811,PORARM,53,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,4,1,181120.WLL.4.1,201811,PORARM,65,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,4,1,181120.WLL.4.1,201811,PORARM,54,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,4,1,181120.WLL.4.1,201811,PORARM,69,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,4,1,181120.WLL.4.1,201811,PORARM,62,M,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,4,1,181120.WLL.4.1,201811,PORARM,68,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,4,1,181120.WLL.4.1,201811,PORARM,58,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,4,1,181120.WLL.4.1,201811,PORARM,50,F,IMMATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,4,1,181120.WLL.4.1,201811,PORARM,25,M,IMMATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,4,2,181120.WLL.4.2,201811,PORARM,62,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,4,2,181120.WLL.4.2,201811,PORARM,75,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,4,2,181120.WLL.4.2,201811,PORARM,65,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,4,2,181120.WLL.4.2,201811,PORARM,66,M,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,4,2,181120.WLL.4.2,201811,PORARM,59,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,4,2,181120.WLL.4.2,201811,PORARM,51,M,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,4,2,181120.WLL.4.2,201811,PORARM,63,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,4,2,181120.WLL.4.2,201811,PORARM,57,M,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,4,2,181120.WLL.4.2,201811,PORARM,71,F,BERRIED,LARGE,LEACH,HARD,,,,
181120,WLL,,4,2,181120.WLL.4.2,201811,PORARM,57,M,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,4,2,181120.WLL.4.2,201811,PORARM,64,M,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,4,2,181120.WLL.4.2,201811,PORARM,64,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,4,2,181120.WLL.4.2,201811,PORARM,60,M,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,4,2,181120.WLL.4.2,201811,PORARM,56,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,4,2,181120.WLL.4.2,201811,PORARM,52,F,MATURE,LARGE,LEACH,HARD,,,,
181120,WLL,,4,3,181120.WLL.4.3,201811,PORARM,60,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,4,3,181120.WLL.4.3,201811,PORARM,70,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,4,3,181120.WLL.4.3,201811,PORARM,59,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,4,3,181120.WLL.4.3,201811,PORARM,60,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,4,3,181120.WLL.4.3,201811,PORARM,69,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,4,3,181120.WLL.4.3,201811,PORARM,71,F,MATURE,SMALL,LEACH,HARD,,,,
181120,WLL,,4,3,181120.WLL.4.3,201811,PORARM,64,F,MATURE,SMALL,LEACH,HARD,,,,
